movies,categories,run_time,screen_time,n_movies
1540,8,"[19, 19]","[24, 24]","[24, 24]"
6940,22,"[104, 104]","[24, 24]","[24, 24]"
9730,17,"[131, 131]","[24, 24]","[24, 24]"
9190,4,"[69, 69]","[19, 19]","[19, 19]"
550,38,"[14, 14]","[25, 25]","[23, 23]"
7660,8,"[90, 90]","[24, 24]","[24, 24]"
1000,36,"[27, 27]","[24, 24]","[23, 23]"
2800,8,"[43, 43]","[24, 24]","[24, 24]"
3790,13,"[58, 58]","[24, 24]","[24, 24]"
7480,29,"[126, 126]","[24, 24]","[24, 24]"
5500,44,"[109, 109]","[24, 24]","[24, 24]"
5500,50,"[109, 109]","[24, 24]","[24, 24]"
730,12,"[21, 21]","[24, 24]","[20, 20]"
1000,22,"[30, 30]","[24, 24]","[23, 23]"
8110,48,"[140, 140]","[24, 24]","[24, 24]"
4960,10,"[69, 69]","[24, 24]","[24, 24]"
9730,8,"[107, 107]","[24, 24]","[24, 24]"
4960,38,"[94, 94]","[24, 24]","[24, 24]"
7120,40,"[129, 129]","[24, 24]","[24, 24]"
7390,49,"[133, 133]","[24, 24]","[24, 24]"
2890,45,"[57, 57]","[24, 24]","[24, 24]"
8560,16,"[107, 107]","[24, 24]","[24, 24]"
7480,15,"[99, 99]","[24, 24]","[24, 24]"
1360,20,"[31, 31]","[24, 24]","[23, 23]"
3520,26,"[65, 65]","[24, 24]","[24, 24]"
9640,43,"[170, 170]","[24, 24]","[24, 24]"
3520,32,"[65, 65]","[24, 24]","[24, 24]"
1360,34,"[36, 36]","[24, 24]","[24, 24]"
550,10,"[20, 20]","[25, 25]","[19, 19]"
8740,1,"[3, 3]","[4, 4]","[4, 4]"
2890,4,"[31, 31]","[17, 17]","[17, 17]"
190,28,"[14, 14]","[23, 23]","[17, 17]"
910,42,"[19, 19]","[24, 24]","[24, 24]"
3250,17,"[52, 52]","[24, 24]","[24, 24]"
8920,50,"[159, 159]","[24, 24]","[24, 24]"
4330,36,"[87, 87]","[24, 24]","[24, 24]"
8920,44,"[158, 158]","[24, 24]","[24, 24]"
4330,22,"[74, 74]","[24, 24]","[24, 24]"
2170,42,"[50, 50]","[24, 24]","[24, 24]"
6850,33,"[113, 113]","[24, 24]","[24, 24]"
9280,47,"[164, 164]","[24, 24]","[24, 24]"
4150,34,"[77, 77]","[24, 24]","[24, 24]"
190,14,"[10, 10]","[23, 23]","[16, 16]"
7120,4,"[30, 30]","[11, 11]","[11, 11]"
4150,20,"[74, 74]","[24, 24]","[24, 24]"
4420,42,"[86, 86]","[24, 24]","[24, 24]"
6850,27,"[110, 110]","[24, 24]","[24, 24]"
820,22,"[26, 26]","[24, 24]","[22, 22]"
190,7,"[5, 5]","[25, 25]","[14, 14]"
3610,15,"[57, 57]","[24, 24]","[24, 24]"
3880,37,"[74, 74]","[24, 24]","[24, 24]"
10000,48,"[176, 176]","[24, 24]","[24, 24]"
6130,32,"[105, 105]","[24, 24]","[24, 24]"
1180,30,"[32, 32]","[24, 24]","[24, 24]"
9100,12,"[113, 113]","[24, 24]","[24, 24]"
8650,25,"[132, 132]","[24, 24]","[24, 24]"
3070,7,"[41, 41]","[24, 24]","[24, 24]"
2530,40,"[56, 56]","[24, 24]","[24, 24]"
8650,31,"[138, 138]","[24, 24]","[24, 24]"
7660,11,"[80, 80]","[24, 24]","[24, 24]"
6130,26,"[104, 104]","[24, 24]","[24, 24]"
1180,24,"[30, 30]","[24, 24]","[24, 24]"
820,36,"[16, 16]","[24, 24]","[23, 23]"
3880,23,"[56, 56]","[24, 24]","[24, 24]"
7660,39,"[140, 140]","[24, 24]","[24, 24]"
3610,29,"[69, 69]","[24, 24]","[24, 24]"
4510,36,"[76, 76]","[24, 24]","[24, 24]"
8650,19,"[129, 129]","[24, 24]","[24, 24]"
4060,40,"[70, 70]","[24, 24]","[24, 24]"
4510,22,"[76, 76]","[24, 24]","[24, 24]"
3520,6,"[44, 44]","[24, 24]","[24, 24]"
1180,18,"[32, 32]","[24, 24]","[24, 24]"
8290,35,"[138, 138]","[24, 24]","[24, 24]"
640,7,"[16, 16]","[24, 24]","[19, 19]"
5140,46,"[103, 103]","[24, 24]","[24, 24]"
8020,8,"[103, 103]","[24, 24]","[24, 24]"
3160,18,"[48, 48]","[24, 24]","[24, 24]"
7840,41,"[146, 146]","[24, 24]","[24, 24]"
1540,20,"[37, 37]","[24, 24]","[24, 24]"
1540,34,"[35, 35]","[24, 24]","[24, 24]"
8020,28,"[129, 129]","[24, 24]","[24, 24]"
5680,39,"[101, 101]","[24, 24]","[24, 24]"
370,10,"[8, 8]","[24, 24]","[17, 17]"
8290,21,"[119, 119]","[24, 24]","[24, 24]"
3160,24,"[61, 61]","[24, 24]","[24, 24]"
5680,11,"[76, 76]","[24, 24]","[24, 24]"
370,38,"[20, 20]","[24, 24]","[17, 17]"
1720,22,"[28, 28]","[24, 24]","[24, 24]"
5320,44,"[104, 104]","[24, 24]","[24, 24]"
5320,50,"[100, 100]","[24, 24]","[24, 24]"
1720,36,"[29, 29]","[24, 24]","[24, 24]"
3160,30,"[59, 59]","[24, 24]","[24, 24]"
8020,14,"[109, 109]","[24, 24]","[24, 24]"
1090,35,"[31, 31]","[24, 24]","[24, 24]"
3700,10,"[52, 52]","[24, 24]","[24, 24]"
5590,47,"[103, 103]","[24, 24]","[24, 24]"
2170,2,"[6, 6]","[3, 3]","[3, 3]"
7930,15,"[106, 106]","[24, 24]","[24, 24]"
2080,10,"[25, 25]","[24, 24]","[24, 24]"
8740,20,"[132, 132]","[24, 24]","[24, 24]"
9010,17,"[126, 126]","[24, 24]","[24, 24]"
8740,34,"[145, 145]","[24, 24]","[24, 24]"
9370,29,"[148, 148]","[24, 24]","[24, 24]"
1090,21,"[35, 35]","[24, 24]","[24, 24]"
2800,46,"[59, 59]","[24, 24]","[23, 23]"
7210,9,"[88, 88]","[24, 24]","[24, 24]"
7930,29,"[133, 133]","[24, 24]","[24, 24]"
10,41,"[6, 6]","[11, 11]","[3, 3]"
4960,9,"[67, 67]","[24, 24]","[24, 24]"
9370,15,"[120, 120]","[24, 24]","[24, 24]"
2080,38,"[51, 51]","[24, 24]","[24, 24]"
3700,38,"[74, 74]","[24, 24]","[24, 24]"
9460,49,"[176, 176]","[24, 24]","[24, 24]"
5050,43,"[95, 95]","[24, 24]","[24, 24]"
8380,30,"[133, 133]","[24, 24]","[24, 24]"
1450,25,"[36, 36]","[24, 24]","[23, 23]"
1450,31,"[33, 33]","[24, 24]","[24, 24]"
2350,48,"[57, 57]","[24, 24]","[24, 24]"
4600,6,"[56, 56]","[24, 24]","[24, 24]"
8380,24,"[120, 120]","[24, 24]","[24, 24]"
2440,14,"[34, 34]","[24, 24]","[24, 24]"
1630,27,"[28, 28]","[24, 24]","[24, 24]"
100,17,"[4, 4]","[24, 24]","[11, 11]"
3070,21,"[58, 58]","[24, 24]","[24, 24]"
1450,19,"[24, 24]","[24, 24]","[24, 24]"
5230,41,"[99, 99]","[24, 24]","[24, 24]"
9820,27,"[151, 151]","[24, 24]","[24, 24]"
2620,16,"[47, 47]","[24, 24]","[24, 24]"
9820,33,"[157, 157]","[24, 24]","[24, 24]"
4600,48,"[80, 80]","[24, 24]","[24, 24]"
3070,35,"[63, 63]","[24, 24]","[24, 24]"
8380,18,"[128, 128]","[24, 24]","[24, 24]"
2440,28,"[52, 52]","[24, 24]","[24, 24]"
1630,33,"[41, 41]","[24, 24]","[24, 24]"
7570,47,"[135, 135]","[24, 24]","[24, 24]"
9820,25,"[145, 145]","[24, 24]","[24, 24]"
5230,43,"[100, 100]","[24, 24]","[24, 24]"
3070,23,"[56, 56]","[24, 24]","[24, 24]"
100,15,"[8, 8]","[22, 22]","[12, 12]"
1630,25,"[37, 37]","[24, 24]","[23, 23]"
4690,8,"[63, 63]","[24, 24]","[24, 24]"
7570,45,"[134, 134]","[24, 24]","[24, 24]"
1630,31,"[28, 28]","[24, 24]","[23, 23]"
3070,37,"[63, 63]","[24, 24]","[24, 24]"
9820,31,"[155, 155]","[24, 24]","[24, 24]"
2620,14,"[50, 50]","[24, 24]","[24, 24]"
9820,19,"[152, 152]","[24, 24]","[24, 24]"
1450,27,"[25, 25]","[24, 24]","[24, 24]"
1630,19,"[35, 35]","[24, 24]","[24, 24]"
8380,32,"[142, 142]","[24, 24]","[24, 24]"
5050,41,"[100, 100]","[24, 24]","[24, 24]"
100,29,"[14, 14]","[23, 23]","[12, 12]"
730,9,"[20, 20]","[24, 24]","[19, 19]"
2440,16,"[44, 44]","[24, 24]","[24, 24]"
8380,26,"[136, 136]","[24, 24]","[24, 24]"
4600,4,"[25, 25]","[15, 15]","[15, 15]"
2620,28,"[56, 56]","[24, 24]","[24, 24]"
1450,33,"[26, 26]","[24, 24]","[22, 22]"
2800,44,"[61, 61]","[24, 24]","[24, 24]"
7300,48,"[134, 134]","[24, 24]","[24, 24]"
9010,29,"[130, 130]","[24, 24]","[24, 24]"
5140,8,"[67, 67]","[24, 24]","[24, 24]"
9370,17,"[122, 122]","[24, 24]","[24, 24]"
10,43,"[7, 7]","[13, 13]","[6, 6]"
2800,50,"[66, 66]","[24, 24]","[24, 24]"
6580,48,"[110, 110]","[24, 24]","[24, 24]"
9010,15,"[103, 103]","[24, 24]","[24, 24]"
8740,22,"[135, 135]","[24, 24]","[24, 24]"
2080,12,"[41, 41]","[24, 24]","[24, 24]"
7930,17,"[113, 113]","[24, 24]","[24, 24]"
5410,9,"[69, 69]","[24, 24]","[24, 24]"
5590,45,"[105, 105]","[24, 24]","[24, 24]"
3700,12,"[61, 61]","[24, 24]","[24, 24]"
1090,37,"[22, 22]","[25, 25]","[24, 24]"
1090,23,"[29, 29]","[24, 24]","[23, 23]"
1810,49,"[47, 47]","[24, 24]","[24, 24]"
8740,36,"[143, 143]","[24, 24]","[24, 24]"
5320,46,"[102, 102]","[24, 24]","[24, 24]"
1720,20,"[33, 33]","[24, 24]","[23, 23]"
5680,13,"[73, 73]","[24, 24]","[24, 24]"
3160,26,"[60, 60]","[24, 24]","[24, 24]"
8020,16,"[102, 102]","[24, 24]","[24, 24]"
3160,32,"[65, 65]","[24, 24]","[24, 24]"
1720,34,"[40, 40]","[24, 24]","[24, 24]"
1540,22,"[24, 24]","[24, 24]","[24, 24]"
7840,43,"[152, 152]","[24, 24]","[24, 24]"
640,5,"[16, 16]","[25, 25]","[19, 19]"
5140,44,"[94, 94]","[24, 24]","[24, 24]"
8290,37,"[139, 139]","[24, 24]","[24, 24]"
5140,50,"[113, 113]","[24, 24]","[24, 24]"
5770,8,"[61, 61]","[24, 24]","[24, 24]"
8290,23,"[123, 123]","[24, 24]","[24, 24]"
2260,8,"[39, 39]","[24, 24]","[24, 24]"
370,12,"[21, 21]","[25, 25]","[18, 18]"
1540,36,"[37, 37]","[24, 24]","[24, 24]"
4510,34,"[85, 85]","[24, 24]","[24, 24]"
6130,18,"[93, 93]","[24, 24]","[24, 24]"
3520,4,"[29, 29]","[16, 16]","[16, 16]"
100,9,"[4, 4]","[25, 25]","[12, 12]"
4510,20,"[74, 74]","[24, 24]","[24, 24]"
4060,42,"[84, 84]","[24, 24]","[24, 24]"
9100,38,"[152, 152]","[24, 24]","[24, 24]"
3070,5,"[40, 40]","[24, 24]","[24, 24]"
8650,27,"[123, 123]","[24, 24]","[24, 24]"
9100,10,"[100, 100]","[24, 24]","[24, 24]"
1180,32,"[32, 32]","[24, 24]","[23, 23]"
6130,30,"[101, 101]","[24, 24]","[24, 24]"
3880,35,"[76, 76]","[24, 24]","[24, 24]"
3610,17,"[59, 59]","[24, 24]","[24, 24]"
190,5,"[14, 14]","[25, 25]","[17, 17]"
820,20,"[23, 23]","[24, 24]","[22, 22]"
3880,21,"[67, 67]","[24, 24]","[24, 24]"
820,34,"[31, 31]","[25, 25]","[22, 22]"
1180,26,"[32, 32]","[24, 24]","[23, 23]"
6130,24,"[102, 102]","[24, 24]","[24, 24]"
7660,13,"[87, 87]","[24, 24]","[24, 24]"
8650,33,"[133, 133]","[24, 24]","[24, 24]"
2530,42,"[46, 46]","[24, 24]","[24, 24]"
1180,2,"[10, 10]","[8, 8]","[8, 8]"
6490,2,"[17, 17]","[6, 6]","[6, 6]"
190,16,"[14, 14]","[24, 24]","[13, 13]"
3250,29,"[62, 62]","[24, 24]","[24, 24]"
4150,36,"[80, 80]","[24, 24]","[24, 24]"
9280,45,"[167, 167]","[24, 24]","[24, 24]"
6850,31,"[111, 111]","[24, 24]","[24, 24]"
6850,25,"[112, 112]","[24, 24]","[24, 24]"
4690,49,"[93, 93]","[24, 24]","[24, 24]"
4420,40,"[83, 83]","[24, 24]","[24, 24]"
4150,22,"[73, 73]","[24, 24]","[24, 24]"
7120,6,"[81, 81]","[24, 24]","[24, 24]"
4330,34,"[81, 81]","[24, 24]","[24, 24]"
3250,15,"[55, 55]","[24, 24]","[24, 24]"
910,40,"[30, 30]","[24, 24]","[23, 23]"
2170,40,"[54, 54]","[24, 24]","[24, 24]"
6850,19,"[100, 100]","[24, 24]","[24, 24]"
4330,20,"[73, 73]","[24, 24]","[24, 24]"
8920,46,"[164, 164]","[24, 24]","[24, 24]"
3520,24,"[66, 66]","[24, 24]","[24, 24]"
1360,22,"[35, 35]","[24, 24]","[24, 24]"
730,38,"[26, 26]","[24, 24]","[22, 22]"
7480,17,"[104, 104]","[24, 24]","[24, 24]"
8560,14,"[101, 101]","[24, 24]","[24, 24]"
2890,47,"[65, 65]","[24, 24]","[24, 24]"
7120,42,"[155, 155]","[24, 24]","[24, 24]"
8740,3,"[39, 39]","[14, 14]","[14, 14]"
2890,6,"[42, 42]","[25, 25]","[24, 24]"
4060,8,"[55, 55]","[24, 24]","[24, 24]"
550,12,"[11, 11]","[24, 24]","[22, 22]"
1360,36,"[34, 34]","[24, 24]","[23, 23]"
3790,39,"[66, 66]","[24, 24]","[24, 24]"
3520,30,"[54, 54]","[24, 24]","[24, 24]"
9640,41,"[181, 181]","[24, 24]","[24, 24]"
5500,46,"[117, 117]","[24, 24]","[24, 24]"
3790,11,"[56, 56]","[24, 24]","[24, 24]"
3520,18,"[61, 61]","[24, 24]","[24, 24]"
1000,34,"[30, 30]","[24, 24]","[22, 22]"
6670,49,"[139, 139]","[24, 24]","[24, 24]"
8560,28,"[143, 143]","[24, 24]","[24, 24]"
4960,12,"[77, 77]","[24, 24]","[24, 24]"
1000,20,"[27, 27]","[24, 24]","[21, 21]"
730,10,"[11, 11]","[24, 24]","[22, 22]"
5950,11,"[78, 78]","[24, 24]","[24, 24]"
6940,34,"[113, 113]","[24, 24]","[24, 24]"
3610,9,"[55, 55]","[24, 24]","[24, 24]"
9190,6,"[99, 99]","[24, 24]","[24, 24]"
9730,15,"[133, 133]","[24, 24]","[24, 24]"
6940,20,"[107, 107]","[24, 24]","[24, 24]"
3340,38,"[65, 65]","[24, 24]","[24, 24]"
8920,9,"[103, 103]","[24, 24]","[24, 24]"
3340,10,"[61, 61]","[24, 24]","[24, 24]"
8200,34,"[145, 145]","[24, 24]","[24, 24]"
640,50,"[29, 29]","[24, 24]","[21, 21]"
640,44,"[21, 21]","[24, 24]","[17, 17]"
9730,29,"[161, 161]","[24, 24]","[24, 24]"
8200,20,"[118, 118]","[24, 24]","[24, 24]"
9550,17,"[128, 128]","[24, 24]","[24, 24]"
8830,43,"[158, 158]","[24, 24]","[24, 24]"
5950,39,"[107, 107]","[24, 24]","[24, 24]"
3340,8,"[37, 37]","[24, 24]","[24, 24]"
7570,2,"[17, 17]","[7, 7]","[7, 7]"
1270,27,"[22, 22]","[24, 24]","[23, 23]"
3430,21,"[62, 62]","[24, 24]","[24, 24]"
7030,47,"[145, 145]","[24, 24]","[24, 24]"
9910,45,"[184, 184]","[24, 24]","[24, 24]"
2980,42,"[64, 64]","[24, 24]","[24, 24]"
8470,11,"[93, 93]","[24, 24]","[24, 24]"
9640,6,"[95, 95]","[24, 24]","[24, 24]"
2260,16,"[42, 42]","[24, 24]","[24, 24]"
4240,48,"[80, 80]","[24, 24]","[24, 24]"
5770,41,"[118, 118]","[24, 24]","[24, 24]"
3430,35,"[62, 62]","[24, 24]","[24, 24]"
6310,12,"[90, 90]","[24, 24]","[24, 24]"
1270,33,"[33, 33]","[24, 24]","[24, 24]"
5410,43,"[108, 108]","[24, 24]","[24, 24]"
280,40,"[9, 9]","[24, 24]","[17, 17]"
3970,6,"[60, 60]","[24, 24]","[24, 24]"
9190,13,"[115, 115]","[24, 24]","[24, 24]"
4870,17,"[72, 72]","[24, 24]","[24, 24]"
2710,48,"[63, 63]","[24, 24]","[24, 24]"
8470,39,"[159, 159]","[24, 24]","[24, 24]"
8470,38,"[161, 161]","[24, 24]","[24, 24]"
2710,49,"[53, 53]","[24, 24]","[24, 24]"
4870,16,"[73, 73]","[24, 24]","[24, 24]"
280,41,"[16, 16]","[23, 23]","[17, 17]"
5410,42,"[111, 111]","[24, 24]","[24, 24]"
9190,12,"[118, 118]","[24, 24]","[24, 24]"
3970,7,"[51, 51]","[24, 24]","[24, 24]"
4240,49,"[86, 86]","[24, 24]","[24, 24]"
2260,17,"[31, 31]","[24, 24]","[24, 24]"
9640,7,"[99, 99]","[24, 24]","[24, 24]"
9910,50,"[172, 172]","[24, 24]","[24, 24]"
1270,32,"[24, 24]","[24, 24]","[24, 24]"
6310,13,"[82, 82]","[24, 24]","[24, 24]"
3430,34,"[67, 67]","[24, 24]","[24, 24]"
5770,40,"[100, 100]","[24, 24]","[24, 24]"
3430,20,"[60, 60]","[24, 24]","[24, 24]"
1270,26,"[22, 22]","[24, 24]","[24, 24]"
8470,10,"[111, 111]","[24, 24]","[24, 24]"
2980,43,"[53, 53]","[24, 24]","[24, 24]"
9910,44,"[184, 184]","[24, 24]","[24, 24]"
7030,46,"[124, 124]","[24, 24]","[24, 24]"
9730,28,"[149, 149]","[24, 24]","[24, 24]"
640,45,"[30, 30]","[24, 24]","[22, 22]"
7570,3,"[18, 18]","[7, 7]","[7, 7]"
3340,9,"[48, 48]","[24, 24]","[24, 24]"
5950,38,"[111, 111]","[24, 24]","[24, 24]"
8830,42,"[151, 151]","[24, 24]","[24, 24]"
9550,16,"[137, 137]","[24, 24]","[24, 24]"
8200,21,"[117, 117]","[24, 24]","[24, 24]"
3340,11,"[49, 49]","[24, 24]","[24, 24]"
8200,35,"[133, 133]","[24, 24]","[24, 24]"
8920,8,"[96, 96]","[24, 24]","[24, 24]"
6940,21,"[104, 104]","[24, 24]","[24, 24]"
9730,14,"[122, 122]","[24, 24]","[24, 24]"
9190,7,"[95, 95]","[24, 24]","[24, 24]"
3340,39,"[57, 57]","[24, 24]","[24, 24]"
5950,10,"[81, 81]","[24, 24]","[24, 24]"
3610,8,"[53, 53]","[24, 24]","[24, 24]"
6940,35,"[116, 116]","[24, 24]","[24, 24]"
4960,13,"[70, 70]","[24, 24]","[24, 24]"
730,11,"[11, 11]","[24, 24]","[20, 20]"
1000,21,"[17, 17]","[24, 24]","[23, 23]"
1000,35,"[20, 20]","[24, 24]","[21, 21]"
3520,19,"[59, 59]","[24, 24]","[24, 24]"
3790,10,"[44, 44]","[24, 24]","[24, 24]"
5500,47,"[101, 101]","[24, 24]","[24, 24]"
8560,29,"[130, 130]","[24, 24]","[24, 24]"
6670,48,"[112, 112]","[24, 24]","[24, 24]"
550,13,"[21, 21]","[24, 24]","[23, 23]"
2890,7,"[43, 43]","[24, 24]","[24, 24]"
4060,9,"[56, 56]","[24, 24]","[24, 24]"
8740,2,"[7, 7]","[5, 5]","[5, 5]"
9640,40,"[166, 166]","[24, 24]","[24, 24]"
3520,31,"[66, 66]","[24, 24]","[24, 24]"
3790,38,"[77, 77]","[24, 24]","[24, 24]"
1360,37,"[34, 34]","[24, 24]","[23, 23]"
7480,16,"[94, 94]","[24, 24]","[24, 24]"
730,39,"[16, 16]","[24, 24]","[22, 22]"
1360,23,"[35, 35]","[24, 24]","[22, 22]"
3520,25,"[65, 65]","[24, 24]","[24, 24]"
7120,43,"[141, 141]","[24, 24]","[24, 24]"
2890,46,"[55, 55]","[24, 24]","[24, 24]"
8560,15,"[105, 105]","[24, 24]","[24, 24]"
6850,18,"[106, 106]","[24, 24]","[24, 24]"
2170,41,"[42, 42]","[24, 24]","[24, 24]"
8920,47,"[164, 164]","[24, 24]","[24, 24]"
4330,21,"[69, 69]","[24, 24]","[24, 24]"
910,41,"[27, 27]","[24, 24]","[22, 22]"
3250,14,"[51, 51]","[24, 24]","[24, 24]"
4330,35,"[80, 80]","[24, 24]","[24, 24]"
9280,50,"[163, 163]","[24, 24]","[24, 24]"
4150,23,"[70, 70]","[24, 24]","[24, 24]"
4420,41,"[82, 82]","[24, 24]","[24, 24]"
4690,48,"[95, 95]","[24, 24]","[24, 24]"
6850,24,"[93, 93]","[24, 24]","[24, 24]"
7120,7,"[77, 77]","[24, 24]","[24, 24]"
3250,28,"[62, 62]","[24, 24]","[24, 24]"
190,17,"[12, 12]","[25, 25]","[16, 16]"
6490,3,"[26, 26]","[11, 11]","[11, 11]"
1180,3,"[6, 6]","[10, 10]","[10, 10]"
6850,30,"[112, 112]","[24, 24]","[24, 24]"
9280,44,"[158, 158]","[24, 24]","[24, 24]"
4150,37,"[81, 81]","[24, 24]","[24, 24]"
7660,12,"[94, 94]","[24, 24]","[24, 24]"
6130,25,"[96, 96]","[24, 24]","[24, 24]"
1180,27,"[22, 22]","[25, 25]","[22, 22]"
820,35,"[27, 27]","[24, 24]","[22, 22]"
3880,20,"[55, 55]","[24, 24]","[24, 24]"
2530,43,"[47, 47]","[24, 24]","[24, 24]"
8650,32,"[125, 125]","[24, 24]","[24, 24]"
9100,11,"[113, 113]","[24, 24]","[24, 24]"
8650,26,"[133, 133]","[24, 24]","[24, 24]"
3070,4,"[31, 31]","[18, 18]","[18, 18]"
820,21,"[15, 15]","[24, 24]","[21, 21]"
190,4,"[9, 9]","[26, 26]","[14, 14]"
3880,34,"[62, 62]","[24, 24]","[24, 24]"
3610,16,"[59, 59]","[24, 24]","[24, 24]"
6130,31,"[103, 103]","[24, 24]","[24, 24]"
1180,33,"[31, 31]","[24, 24]","[23, 23]"
3520,5,"[47, 47]","[24, 24]","[24, 24]"
6130,19,"[85, 85]","[24, 24]","[24, 24]"
9100,39,"[147, 147]","[24, 24]","[24, 24]"
4060,43,"[81, 81]","[24, 24]","[24, 24]"
100,8,"[4, 4]","[24, 24]","[14, 14]"
4510,21,"[75, 75]","[24, 24]","[24, 24]"
4510,35,"[82, 82]","[24, 24]","[24, 24]"
370,13,"[8, 8]","[23, 23]","[17, 17]"
2260,9,"[28, 28]","[24, 24]","[24, 24]"
8290,22,"[124, 124]","[24, 24]","[24, 24]"
5770,9,"[70, 70]","[24, 24]","[24, 24]"
1540,37,"[36, 36]","[24, 24]","[23, 23]"
1540,23,"[35, 35]","[24, 24]","[24, 24]"
8290,36,"[156, 156]","[24, 24]","[24, 24]"
5140,45,"[99, 99]","[24, 24]","[24, 24]"
640,4,"[8, 8]","[10, 10]","[7, 7]"
7840,42,"[140, 140]","[24, 24]","[24, 24]"
1720,35,"[41, 41]","[24, 24]","[24, 24]"
8020,17,"[113, 113]","[24, 24]","[24, 24]"
3160,33,"[60, 60]","[24, 24]","[24, 24]"
5320,47,"[96, 96]","[24, 24]","[24, 24]"
3160,27,"[59, 59]","[24, 24]","[24, 24]"
5680,12,"[78, 78]","[24, 24]","[24, 24]"
1720,21,"[37, 37]","[24, 24]","[24, 24]"
1810,48,"[35, 35]","[24, 24]","[24, 24]"
5590,50,"[107, 107]","[24, 24]","[24, 24]"
1090,22,"[30, 30]","[24, 24]","[23, 23]"
8740,37,"[144, 144]","[24, 24]","[24, 24]"
2170,1,"[3, 3]","[1, 1]","[1, 1]"
7930,16,"[106, 106]","[24, 24]","[24, 24]"
2080,13,"[28, 28]","[24, 24]","[24, 24]"
8740,23,"[130, 130]","[24, 24]","[24, 24]"
9010,14,"[115, 115]","[24, 24]","[24, 24]"
1090,36,"[30, 30]","[24, 24]","[22, 22]"
3700,13,"[47, 47]","[24, 24]","[24, 24]"
5590,44,"[108, 108]","[24, 24]","[24, 24]"
5410,8,"[69, 69]","[24, 24]","[24, 24]"
6580,49,"[114, 114]","[24, 24]","[24, 24]"
10,42,"[5, 5]","[15, 15]","[6, 6]"
9370,16,"[130, 130]","[24, 24]","[24, 24]"
5140,9,"[69, 69]","[24, 24]","[24, 24]"
9010,28,"[128, 128]","[24, 24]","[24, 24]"
7300,49,"[135, 135]","[24, 24]","[24, 24]"
2800,45,"[63, 63]","[24, 24]","[24, 24]"
8380,27,"[134, 134]","[24, 24]","[24, 24]"
2440,17,"[46, 46]","[24, 24]","[24, 24]"
730,8,"[20, 20]","[24, 24]","[22, 22]"
1450,32,"[36, 36]","[24, 24]","[24, 24]"
2620,29,"[54, 54]","[24, 24]","[24, 24]"
4600,5,"[49, 49]","[23, 23]","[22, 22]"
1450,26,"[39, 39]","[24, 24]","[24, 24]"
9820,18,"[130, 130]","[24, 24]","[24, 24]"
100,28,"[11, 11]","[21, 21]","[12, 12]"
5050,40,"[103, 103]","[24, 24]","[24, 24]"
8380,33,"[130, 130]","[24, 24]","[24, 24]"
1630,18,"[34, 34]","[24, 24]","[23, 23]"
3070,36,"[64, 64]","[24, 24]","[24, 24]"
1630,30,"[41, 41]","[24, 24]","[24, 24]"
7570,44,"[138, 138]","[24, 24]","[24, 24]"
9820,30,"[153, 153]","[24, 24]","[24, 24]"
2620,15,"[47, 47]","[24, 24]","[24, 24]"
5230,42,"[99, 99]","[24, 24]","[24, 24]"
9820,24,"[142, 142]","[24, 24]","[24, 24]"
4690,9,"[61, 61]","[24, 24]","[24, 24]"
1630,24,"[35, 35]","[24, 24]","[24, 24]"
7570,50,"[136, 136]","[24, 24]","[24, 24]"
100,14,"[11, 11]","[22, 22]","[13, 13]"
3070,22,"[55, 55]","[24, 24]","[24, 24]"
5050,44,"[102, 102]","[24, 24]","[24, 24]"
8380,37,"[136, 136]","[24, 24]","[24, 24]"
2620,39,"[55, 55]","[24, 24]","[24, 24]"
1450,22,"[23, 23]","[24, 24]","[23, 23]"
4600,1,"[4, 4]","[2, 2]","[2, 2]"
1450,36,"[35, 35]","[24, 24]","[23, 23]"
280,8,"[16, 16]","[25, 25]","[17, 17]"
1810,8,"[37, 37]","[24, 24]","[24, 24]"
100,38,"[11, 11]","[23, 23]","[12, 12]"
5050,50,"[100, 100]","[24, 24]","[24, 24]"
2440,13,"[43, 43]","[24, 24]","[24, 24]"
8380,23,"[124, 124]","[24, 24]","[24, 24]"
3070,26,"[59, 59]","[24, 24]","[24, 24]"
100,10,"[10, 10]","[23, 23]","[12, 12]"
1630,20,"[37, 37]","[24, 24]","[23, 23]"
6850,9,"[82, 82]","[24, 24]","[24, 24]"
5230,46,"[103, 103]","[24, 24]","[24, 24]"
9820,20,"[146, 146]","[24, 24]","[24, 24]"
2620,11,"[41, 41]","[24, 24]","[24, 24]"
9820,34,"[161, 161]","[24, 24]","[24, 24]"
6040,49,"[117, 117]","[24, 24]","[24, 24]"
1630,34,"[28, 28]","[24, 24]","[23, 23]"
7570,40,"[139, 139]","[24, 24]","[24, 24]"
5320,9,"[68, 68]","[24, 24]","[24, 24]"
3070,32,"[67, 67]","[24, 24]","[24, 24]"
3700,17,"[49, 49]","[24, 24]","[24, 24]"
5590,40,"[93, 93]","[24, 24]","[24, 24]"
5860,48,"[112, 112]","[24, 24]","[24, 24]"
1090,32,"[20, 20]","[24, 24]","[23, 23]"
9010,10,"[97, 97]","[24, 24]","[24, 24]"
8740,27,"[137, 137]","[24, 24]","[24, 24]"
2080,17,"[39, 39]","[24, 24]","[24, 24]"
2170,5,"[31, 31]","[20, 20]","[20, 20]"
7930,12,"[104, 104]","[24, 24]","[24, 24]"
